,note_group,group_description,note,note_img
1260,"musk, amber, animalic smells","The term ""animalic"" refers to both raw aroma materials and ""fantasy"" notes (derived from synthesis in the lab) which directly evoke a scent reminiscent of animals—either real ones, or more metaphorically, the libidinous nature of our own human animal instincts—and their primal force. In perfumery, animal notes were traditionally rendered through deer musk, castoreum, ambergris and civet cats, but nowadays, ethical concerns for these animals' welfare have rendered their use obsolete and the substitution with synthetic variants a rule. (Only ambergris is by its nature cruelty-free, being naturally expelled by the sperm whale itself in the ocean, but it's a very rare and expensive ingredient for most commercial use, so synthetics replicating its aroma are the standard practice). Musk especially has been synthesized in the lab in hundreds of variants, resulting in slightly different odor profiles for each (Galaxolide, Habanolide, Ethyl Brassylate, Allyl Amyl Glycolate etc). Amber notes are different from ambergris in that the former is a mix of resins producing a warm, sweetish and very deep scent (most often in the ""Oriental"" family), while the latter is a rather salty, subtly skin-like deep note with no great sweetness to it. A few cases of animals indirectly used for animalic notes—with absolutely no harm rendered to the animal in question—are hyrax (the petrified excrement of which is used), goat hair tincture, roasted sea shells and beeswax from beehives. Some plants, such as Angelica and Ambrette Seeds, also produce animalic-smelling compounds that replicate musk. Last but not least, perfumery makes use of ""fantasy notes,"" rendered through creative mixing of various ingredients or single synthetic reconstitution, that recall the ambience of some scents with animal inferences, such as milk, caviar, starfish, skunk cabbage, bacon, bbq cuts, leather or suede hide.more...",ambretone,https://fimgs.net/mdimg/sastojci/m.351.jpg?1733161264
1261,"musk, amber, animalic smells","The term ""animalic"" refers to both raw aroma materials and ""fantasy"" notes (derived from synthesis in the lab) which directly evoke a scent reminiscent of animals—either real ones, or more metaphorically, the libidinous nature of our own human animal instincts—and their primal force. In perfumery, animal notes were traditionally rendered through deer musk, castoreum, ambergris and civet cats, but nowadays, ethical concerns for these animals' welfare have rendered their use obsolete and the substitution with synthetic variants a rule. (Only ambergris is by its nature cruelty-free, being naturally expelled by the sperm whale itself in the ocean, but it's a very rare and expensive ingredient for most commercial use, so synthetics replicating its aroma are the standard practice). Musk especially has been synthesized in the lab in hundreds of variants, resulting in slightly different odor profiles for each (Galaxolide, Habanolide, Ethyl Brassylate, Allyl Amyl Glycolate etc). Amber notes are different from ambergris in that the former is a mix of resins producing a warm, sweetish and very deep scent (most often in the ""Oriental"" family), while the latter is a rather salty, subtly skin-like deep note with no great sweetness to it. A few cases of animals indirectly used for animalic notes—with absolutely no harm rendered to the animal in question—are hyrax (the petrified excrement of which is used), goat hair tincture, roasted sea shells and beeswax from beehives. Some plants, such as Angelica and Ambrette Seeds, also produce animalic-smelling compounds that replicate musk. Last but not least, perfumery makes use of ""fantasy notes,"" rendered through creative mixing of various ingredients or single synthetic reconstitution, that recall the ambience of some scents with animal inferences, such as milk, caviar, starfish, skunk cabbage, bacon, bbq cuts, leather or suede hide.more...",ambrette (musk mallow),https://fimgs.net/mdimg/sastojci/m.107.jpg?1733161258
1262,"musk, amber, animalic smells","The term ""animalic"" refers to both raw aroma materials and ""fantasy"" notes (derived from synthesis in the lab) which directly evoke a scent reminiscent of animals—either real ones, or more metaphorically, the libidinous nature of our own human animal instincts—and their primal force. In perfumery, animal notes were traditionally rendered through deer musk, castoreum, ambergris and civet cats, but nowadays, ethical concerns for these animals' welfare have rendered their use obsolete and the substitution with synthetic variants a rule. (Only ambergris is by its nature cruelty-free, being naturally expelled by the sperm whale itself in the ocean, but it's a very rare and expensive ingredient for most commercial use, so synthetics replicating its aroma are the standard practice). Musk especially has been synthesized in the lab in hundreds of variants, resulting in slightly different odor profiles for each (Galaxolide, Habanolide, Ethyl Brassylate, Allyl Amyl Glycolate etc). Amber notes are different from ambergris in that the former is a mix of resins producing a warm, sweetish and very deep scent (most often in the ""Oriental"" family), while the latter is a rather salty, subtly skin-like deep note with no great sweetness to it. A few cases of animals indirectly used for animalic notes—with absolutely no harm rendered to the animal in question—are hyrax (the petrified excrement of which is used), goat hair tincture, roasted sea shells and beeswax from beehives. Some plants, such as Angelica and Ambrette Seeds, also produce animalic-smelling compounds that replicate musk. Last but not least, perfumery makes use of ""fantasy notes,"" rendered through creative mixing of various ingredients or single synthetic reconstitution, that recall the ambience of some scents with animal inferences, such as milk, caviar, starfish, skunk cabbage, bacon, bbq cuts, leather or suede hide.more...",ambrettolide,https://fimgs.net/mdimg/sastojci/m.919.jpg?1733161266
1263,"musk, amber, animalic smells","The term ""animalic"" refers to both raw aroma materials and ""fantasy"" notes (derived from synthesis in the lab) which directly evoke a scent reminiscent of animals—either real ones, or more metaphorically, the libidinous nature of our own human animal instincts—and their primal force. In perfumery, animal notes were traditionally rendered through deer musk, castoreum, ambergris and civet cats, but nowadays, ethical concerns for these animals' welfare have rendered their use obsolete and the substitution with synthetic variants a rule. (Only ambergris is by its nature cruelty-free, being naturally expelled by the sperm whale itself in the ocean, but it's a very rare and expensive ingredient for most commercial use, so synthetics replicating its aroma are the standard practice). Musk especially has been synthesized in the lab in hundreds of variants, resulting in slightly different odor profiles for each (Galaxolide, Habanolide, Ethyl Brassylate, Allyl Amyl Glycolate etc). Amber notes are different from ambergris in that the former is a mix of resins producing a warm, sweetish and very deep scent (most often in the ""Oriental"" family), while the latter is a rather salty, subtly skin-like deep note with no great sweetness to it. A few cases of animals indirectly used for animalic notes—with absolutely no harm rendered to the animal in question—are hyrax (the petrified excrement of which is used), goat hair tincture, roasted sea shells and beeswax from beehives. Some plants, such as Angelica and Ambrette Seeds, also produce animalic-smelling compounds that replicate musk. Last but not least, perfumery makes use of ""fantasy notes,"" rendered through creative mixing of various ingredients or single synthetic reconstitution, that recall the ambience of some scents with animal inferences, such as milk, caviar, starfish, skunk cabbage, bacon, bbq cuts, leather or suede hide.more...",ambrocenide (symrise),https://fimgs.net/mdimg/sastojci/m.822.jpg?1733161266
1264,"musk, amber, animalic smells","The term ""animalic"" refers to both raw aroma materials and ""fantasy"" notes (derived from synthesis in the lab) which directly evoke a scent reminiscent of animals—either real ones, or more metaphorically, the libidinous nature of our own human animal instincts—and their primal force. In perfumery, animal notes were traditionally rendered through deer musk, castoreum, ambergris and civet cats, but nowadays, ethical concerns for these animals' welfare have rendered their use obsolete and the substitution with synthetic variants a rule. (Only ambergris is by its nature cruelty-free, being naturally expelled by the sperm whale itself in the ocean, but it's a very rare and expensive ingredient for most commercial use, so synthetics replicating its aroma are the standard practice). Musk especially has been synthesized in the lab in hundreds of variants, resulting in slightly different odor profiles for each (Galaxolide, Habanolide, Ethyl Brassylate, Allyl Amyl Glycolate etc). Amber notes are different from ambergris in that the former is a mix of resins producing a warm, sweetish and very deep scent (most often in the ""Oriental"" family), while the latter is a rather salty, subtly skin-like deep note with no great sweetness to it. A few cases of animals indirectly used for animalic notes—with absolutely no harm rendered to the animal in question—are hyrax (the petrified excrement of which is used), goat hair tincture, roasted sea shells and beeswax from beehives. Some plants, such as Angelica and Ambrette Seeds, also produce animalic-smelling compounds that replicate musk. Last but not least, perfumery makes use of ""fantasy notes,"" rendered through creative mixing of various ingredients or single synthetic reconstitution, that recall the ambience of some scents with animal inferences, such as milk, caviar, starfish, skunk cabbage, bacon, bbq cuts, leather or suede hide.more...",ambrostar,https://fimgs.net/mdimg/sastojci/m.1466.jpg?1733161259
1265,"musk, amber, animalic smells","The term ""animalic"" refers to both raw aroma materials and ""fantasy"" notes (derived from synthesis in the lab) which directly evoke a scent reminiscent of animals—either real ones, or more metaphorically, the libidinous nature of our own human animal instincts—and their primal force. In perfumery, animal notes were traditionally rendered through deer musk, castoreum, ambergris and civet cats, but nowadays, ethical concerns for these animals' welfare have rendered their use obsolete and the substitution with synthetic variants a rule. (Only ambergris is by its nature cruelty-free, being naturally expelled by the sperm whale itself in the ocean, but it's a very rare and expensive ingredient for most commercial use, so synthetics replicating its aroma are the standard practice). Musk especially has been synthesized in the lab in hundreds of variants, resulting in slightly different odor profiles for each (Galaxolide, Habanolide, Ethyl Brassylate, Allyl Amyl Glycolate etc). Amber notes are different from ambergris in that the former is a mix of resins producing a warm, sweetish and very deep scent (most often in the ""Oriental"" family), while the latter is a rather salty, subtly skin-like deep note with no great sweetness to it. A few cases of animals indirectly used for animalic notes—with absolutely no harm rendered to the animal in question—are hyrax (the petrified excrement of which is used), goat hair tincture, roasted sea shells and beeswax from beehives. Some plants, such as Angelica and Ambrette Seeds, also produce animalic-smelling compounds that replicate musk. Last but not least, perfumery makes use of ""fantasy notes,"" rendered through creative mixing of various ingredients or single synthetic reconstitution, that recall the ambience of some scents with animal inferences, such as milk, caviar, starfish, skunk cabbage, bacon, bbq cuts, leather or suede hide.more...",ambrostar,https://fimgs.net/mdimg/sastojci/m.1482.jpg?1733161259
1266,"musk, amber, animalic smells","The term ""animalic"" refers to both raw aroma materials and ""fantasy"" notes (derived from synthesis in the lab) which directly evoke a scent reminiscent of animals—either real ones, or more metaphorically, the libidinous nature of our own human animal instincts—and their primal force. In perfumery, animal notes were traditionally rendered through deer musk, castoreum, ambergris and civet cats, but nowadays, ethical concerns for these animals' welfare have rendered their use obsolete and the substitution with synthetic variants a rule. (Only ambergris is by its nature cruelty-free, being naturally expelled by the sperm whale itself in the ocean, but it's a very rare and expensive ingredient for most commercial use, so synthetics replicating its aroma are the standard practice). Musk especially has been synthesized in the lab in hundreds of variants, resulting in slightly different odor profiles for each (Galaxolide, Habanolide, Ethyl Brassylate, Allyl Amyl Glycolate etc). Amber notes are different from ambergris in that the former is a mix of resins producing a warm, sweetish and very deep scent (most often in the ""Oriental"" family), while the latter is a rather salty, subtly skin-like deep note with no great sweetness to it. A few cases of animals indirectly used for animalic notes—with absolutely no harm rendered to the animal in question—are hyrax (the petrified excrement of which is used), goat hair tincture, roasted sea shells and beeswax from beehives. Some plants, such as Angelica and Ambrette Seeds, also produce animalic-smelling compounds that replicate musk. Last but not least, perfumery makes use of ""fantasy notes,"" rendered through creative mixing of various ingredients or single synthetic reconstitution, that recall the ambience of some scents with animal inferences, such as milk, caviar, starfish, skunk cabbage, bacon, bbq cuts, leather or suede hide.more...",ambroxan,https://fimgs.net/mdimg/sastojci/m.563.jpg?1733161265
1267,"musk, amber, animalic smells","The term ""animalic"" refers to both raw aroma materials and ""fantasy"" notes (derived from synthesis in the lab) which directly evoke a scent reminiscent of animals—either real ones, or more metaphorically, the libidinous nature of our own human animal instincts—and their primal force. In perfumery, animal notes were traditionally rendered through deer musk, castoreum, ambergris and civet cats, but nowadays, ethical concerns for these animals' welfare have rendered their use obsolete and the substitution with synthetic variants a rule. (Only ambergris is by its nature cruelty-free, being naturally expelled by the sperm whale itself in the ocean, but it's a very rare and expensive ingredient for most commercial use, so synthetics replicating its aroma are the standard practice). Musk especially has been synthesized in the lab in hundreds of variants, resulting in slightly different odor profiles for each (Galaxolide, Habanolide, Ethyl Brassylate, Allyl Amyl Glycolate etc). Amber notes are different from ambergris in that the former is a mix of resins producing a warm, sweetish and very deep scent (most often in the ""Oriental"" family), while the latter is a rather salty, subtly skin-like deep note with no great sweetness to it. A few cases of animals indirectly used for animalic notes—with absolutely no harm rendered to the animal in question—are hyrax (the petrified excrement of which is used), goat hair tincture, roasted sea shells and beeswax from beehives. Some plants, such as Angelica and Ambrette Seeds, also produce animalic-smelling compounds that replicate musk. Last but not least, perfumery makes use of ""fantasy notes,"" rendered through creative mixing of various ingredients or single synthetic reconstitution, that recall the ambience of some scents with animal inferences, such as milk, caviar, starfish, skunk cabbage, bacon, bbq cuts, leather or suede hide.more...",animal notes,https://fimgs.net/mdimg/sastojci/m.794.jpg?1733161266
1268,"musk, amber, animalic smells","The term ""animalic"" refers to both raw aroma materials and ""fantasy"" notes (derived from synthesis in the lab) which directly evoke a scent reminiscent of animals—either real ones, or more metaphorically, the libidinous nature of our own human animal instincts—and their primal force. In perfumery, animal notes were traditionally rendered through deer musk, castoreum, ambergris and civet cats, but nowadays, ethical concerns for these animals' welfare have rendered their use obsolete and the substitution with synthetic variants a rule. (Only ambergris is by its nature cruelty-free, being naturally expelled by the sperm whale itself in the ocean, but it's a very rare and expensive ingredient for most commercial use, so synthetics replicating its aroma are the standard practice). Musk especially has been synthesized in the lab in hundreds of variants, resulting in slightly different odor profiles for each (Galaxolide, Habanolide, Ethyl Brassylate, Allyl Amyl Glycolate etc). Amber notes are different from ambergris in that the former is a mix of resins producing a warm, sweetish and very deep scent (most often in the ""Oriental"" family), while the latter is a rather salty, subtly skin-like deep note with no great sweetness to it. A few cases of animals indirectly used for animalic notes—with absolutely no harm rendered to the animal in question—are hyrax (the petrified excrement of which is used), goat hair tincture, roasted sea shells and beeswax from beehives. Some plants, such as Angelica and Ambrette Seeds, also produce animalic-smelling compounds that replicate musk. Last but not least, perfumery makes use of ""fantasy notes,"" rendered through creative mixing of various ingredients or single synthetic reconstitution, that recall the ambience of some scents with animal inferences, such as milk, caviar, starfish, skunk cabbage, bacon, bbq cuts, leather or suede hide.more...",anthamber™,https://fimgs.net/mdimg/sastojci/m.1711.jpg?1746566600
1269,"musk, amber, animalic smells","The term ""animalic"" refers to both raw aroma materials and ""fantasy"" notes (derived from synthesis in the lab) which directly evoke a scent reminiscent of animals—either real ones, or more metaphorically, the libidinous nature of our own human animal instincts—and their primal force. In perfumery, animal notes were traditionally rendered through deer musk, castoreum, ambergris and civet cats, but nowadays, ethical concerns for these animals' welfare have rendered their use obsolete and the substitution with synthetic variants a rule. (Only ambergris is by its nature cruelty-free, being naturally expelled by the sperm whale itself in the ocean, but it's a very rare and expensive ingredient for most commercial use, so synthetics replicating its aroma are the standard practice). Musk especially has been synthesized in the lab in hundreds of variants, resulting in slightly different odor profiles for each (Galaxolide, Habanolide, Ethyl Brassylate, Allyl Amyl Glycolate etc). Amber notes are different from ambergris in that the former is a mix of resins producing a warm, sweetish and very deep scent (most often in the ""Oriental"" family), while the latter is a rather salty, subtly skin-like deep note with no great sweetness to it. A few cases of animals indirectly used for animalic notes—with absolutely no harm rendered to the animal in question—are hyrax (the petrified excrement of which is used), goat hair tincture, roasted sea shells and beeswax from beehives. Some plants, such as Angelica and Ambrette Seeds, also produce animalic-smelling compounds that replicate musk. Last but not least, perfumery makes use of ""fantasy notes,"" rendered through creative mixing of various ingredients or single synthetic reconstitution, that recall the ambience of some scents with animal inferences, such as milk, caviar, starfish, skunk cabbage, bacon, bbq cuts, leather or suede hide.more...",bacon,https://fimgs.net/mdimg/sastojci/m.514.jpg?1733161265
1270,"musk, amber, animalic smells","The term ""animalic"" refers to both raw aroma materials and ""fantasy"" notes (derived from synthesis in the lab) which directly evoke a scent reminiscent of animals—either real ones, or more metaphorically, the libidinous nature of our own human animal instincts—and their primal force. In perfumery, animal notes were traditionally rendered through deer musk, castoreum, ambergris and civet cats, but nowadays, ethical concerns for these animals' welfare have rendered their use obsolete and the substitution with synthetic variants a rule. (Only ambergris is by its nature cruelty-free, being naturally expelled by the sperm whale itself in the ocean, but it's a very rare and expensive ingredient for most commercial use, so synthetics replicating its aroma are the standard practice). Musk especially has been synthesized in the lab in hundreds of variants, resulting in slightly different odor profiles for each (Galaxolide, Habanolide, Ethyl Brassylate, Allyl Amyl Glycolate etc). Amber notes are different from ambergris in that the former is a mix of resins producing a warm, sweetish and very deep scent (most often in the ""Oriental"" family), while the latter is a rather salty, subtly skin-like deep note with no great sweetness to it. A few cases of animals indirectly used for animalic notes—with absolutely no harm rendered to the animal in question—are hyrax (the petrified excrement of which is used), goat hair tincture, roasted sea shells and beeswax from beehives. Some plants, such as Angelica and Ambrette Seeds, also produce animalic-smelling compounds that replicate musk. Last but not least, perfumery makes use of ""fantasy notes,"" rendered through creative mixing of various ingredients or single synthetic reconstitution, that recall the ambience of some scents with animal inferences, such as milk, caviar, starfish, skunk cabbage, bacon, bbq cuts, leather or suede hide.more...",bbq,https://fimgs.net/mdimg/sastojci/m.515.jpg?1733161265
1271,"musk, amber, animalic smells","The term ""animalic"" refers to both raw aroma materials and ""fantasy"" notes (derived from synthesis in the lab) which directly evoke a scent reminiscent of animals—either real ones, or more metaphorically, the libidinous nature of our own human animal instincts—and their primal force. In perfumery, animal notes were traditionally rendered through deer musk, castoreum, ambergris and civet cats, but nowadays, ethical concerns for these animals' welfare have rendered their use obsolete and the substitution with synthetic variants a rule. (Only ambergris is by its nature cruelty-free, being naturally expelled by the sperm whale itself in the ocean, but it's a very rare and expensive ingredient for most commercial use, so synthetics replicating its aroma are the standard practice). Musk especially has been synthesized in the lab in hundreds of variants, resulting in slightly different odor profiles for each (Galaxolide, Habanolide, Ethyl Brassylate, Allyl Amyl Glycolate etc). Amber notes are different from ambergris in that the former is a mix of resins producing a warm, sweetish and very deep scent (most often in the ""Oriental"" family), while the latter is a rather salty, subtly skin-like deep note with no great sweetness to it. A few cases of animals indirectly used for animalic notes—with absolutely no harm rendered to the animal in question—are hyrax (the petrified excrement of which is used), goat hair tincture, roasted sea shells and beeswax from beehives. Some plants, such as Angelica and Ambrette Seeds, also produce animalic-smelling compounds that replicate musk. Last but not least, perfumery makes use of ""fantasy notes,"" rendered through creative mixing of various ingredients or single synthetic reconstitution, that recall the ambience of some scents with animal inferences, such as milk, caviar, starfish, skunk cabbage, bacon, bbq cuts, leather or suede hide.more...",beeswax,https://fimgs.net/mdimg/sastojci/m.53.jpg?1733161265
1272,"musk, amber, animalic smells","The term ""animalic"" refers to both raw aroma materials and ""fantasy"" notes (derived from synthesis in the lab) which directly evoke a scent reminiscent of animals—either real ones, or more metaphorically, the libidinous nature of our own human animal instincts—and their primal force. In perfumery, animal notes were traditionally rendered through deer musk, castoreum, ambergris and civet cats, but nowadays, ethical concerns for these animals' welfare have rendered their use obsolete and the substitution with synthetic variants a rule. (Only ambergris is by its nature cruelty-free, being naturally expelled by the sperm whale itself in the ocean, but it's a very rare and expensive ingredient for most commercial use, so synthetics replicating its aroma are the standard practice). Musk especially has been synthesized in the lab in hundreds of variants, resulting in slightly different odor profiles for each (Galaxolide, Habanolide, Ethyl Brassylate, Allyl Amyl Glycolate etc). Amber notes are different from ambergris in that the former is a mix of resins producing a warm, sweetish and very deep scent (most often in the ""Oriental"" family), while the latter is a rather salty, subtly skin-like deep note with no great sweetness to it. A few cases of animals indirectly used for animalic notes—with absolutely no harm rendered to the animal in question—are hyrax (the petrified excrement of which is used), goat hair tincture, roasted sea shells and beeswax from beehives. Some plants, such as Angelica and Ambrette Seeds, also produce animalic-smelling compounds that replicate musk. Last but not least, perfumery makes use of ""fantasy notes,"" rendered through creative mixing of various ingredients or single synthetic reconstitution, that recall the ambience of some scents with animal inferences, such as milk, caviar, starfish, skunk cabbage, bacon, bbq cuts, leather or suede hide.more...",carrot seeds,https://fimgs.net/mdimg/sastojci/m.276.jpg?1733161262
1273,"musk, amber, animalic smells","The term ""animalic"" refers to both raw aroma materials and ""fantasy"" notes (derived from synthesis in the lab) which directly evoke a scent reminiscent of animals—either real ones, or more metaphorically, the libidinous nature of our own human animal instincts—and their primal force. In perfumery, animal notes were traditionally rendered through deer musk, castoreum, ambergris and civet cats, but nowadays, ethical concerns for these animals' welfare have rendered their use obsolete and the substitution with synthetic variants a rule. (Only ambergris is by its nature cruelty-free, being naturally expelled by the sperm whale itself in the ocean, but it's a very rare and expensive ingredient for most commercial use, so synthetics replicating its aroma are the standard practice). Musk especially has been synthesized in the lab in hundreds of variants, resulting in slightly different odor profiles for each (Galaxolide, Habanolide, Ethyl Brassylate, Allyl Amyl Glycolate etc). Amber notes are different from ambergris in that the former is a mix of resins producing a warm, sweetish and very deep scent (most often in the ""Oriental"" family), while the latter is a rather salty, subtly skin-like deep note with no great sweetness to it. A few cases of animals indirectly used for animalic notes—with absolutely no harm rendered to the animal in question—are hyrax (the petrified excrement of which is used), goat hair tincture, roasted sea shells and beeswax from beehives. Some plants, such as Angelica and Ambrette Seeds, also produce animalic-smelling compounds that replicate musk. Last but not least, perfumery makes use of ""fantasy notes,"" rendered through creative mixing of various ingredients or single synthetic reconstitution, that recall the ambience of some scents with animal inferences, such as milk, caviar, starfish, skunk cabbage, bacon, bbq cuts, leather or suede hide.more...",castoreum,https://fimgs.net/mdimg/sastojci/m.102.jpg?1733161257
1274,"musk, amber, animalic smells","The term ""animalic"" refers to both raw aroma materials and ""fantasy"" notes (derived from synthesis in the lab) which directly evoke a scent reminiscent of animals—either real ones, or more metaphorically, the libidinous nature of our own human animal instincts—and their primal force. In perfumery, animal notes were traditionally rendered through deer musk, castoreum, ambergris and civet cats, but nowadays, ethical concerns for these animals' welfare have rendered their use obsolete and the substitution with synthetic variants a rule. (Only ambergris is by its nature cruelty-free, being naturally expelled by the sperm whale itself in the ocean, but it's a very rare and expensive ingredient for most commercial use, so synthetics replicating its aroma are the standard practice). Musk especially has been synthesized in the lab in hundreds of variants, resulting in slightly different odor profiles for each (Galaxolide, Habanolide, Ethyl Brassylate, Allyl Amyl Glycolate etc). Amber notes are different from ambergris in that the former is a mix of resins producing a warm, sweetish and very deep scent (most often in the ""Oriental"" family), while the latter is a rather salty, subtly skin-like deep note with no great sweetness to it. A few cases of animals indirectly used for animalic notes—with absolutely no harm rendered to the animal in question—are hyrax (the petrified excrement of which is used), goat hair tincture, roasted sea shells and beeswax from beehives. Some plants, such as Angelica and Ambrette Seeds, also produce animalic-smelling compounds that replicate musk. Last but not least, perfumery makes use of ""fantasy notes,"" rendered through creative mixing of various ingredients or single synthetic reconstitution, that recall the ambience of some scents with animal inferences, such as milk, caviar, starfish, skunk cabbage, bacon, bbq cuts, leather or suede hide.more...",caviar,https://fimgs.net/mdimg/sastojci/m.432.jpg?1733161265
1275,"musk, amber, animalic smells","The term ""animalic"" refers to both raw aroma materials and ""fantasy"" notes (derived from synthesis in the lab) which directly evoke a scent reminiscent of animals—either real ones, or more metaphorically, the libidinous nature of our own human animal instincts—and their primal force. In perfumery, animal notes were traditionally rendered through deer musk, castoreum, ambergris and civet cats, but nowadays, ethical concerns for these animals' welfare have rendered their use obsolete and the substitution with synthetic variants a rule. (Only ambergris is by its nature cruelty-free, being naturally expelled by the sperm whale itself in the ocean, but it's a very rare and expensive ingredient for most commercial use, so synthetics replicating its aroma are the standard practice). Musk especially has been synthesized in the lab in hundreds of variants, resulting in slightly different odor profiles for each (Galaxolide, Habanolide, Ethyl Brassylate, Allyl Amyl Glycolate etc). Amber notes are different from ambergris in that the former is a mix of resins producing a warm, sweetish and very deep scent (most often in the ""Oriental"" family), while the latter is a rather salty, subtly skin-like deep note with no great sweetness to it. A few cases of animals indirectly used for animalic notes—with absolutely no harm rendered to the animal in question—are hyrax (the petrified excrement of which is used), goat hair tincture, roasted sea shells and beeswax from beehives. Some plants, such as Angelica and Ambrette Seeds, also produce animalic-smelling compounds that replicate musk. Last but not least, perfumery makes use of ""fantasy notes,"" rendered through creative mixing of various ingredients or single synthetic reconstitution, that recall the ambience of some scents with animal inferences, such as milk, caviar, starfish, skunk cabbage, bacon, bbq cuts, leather or suede hide.more...",cetalox,https://fimgs.net/mdimg/sastojci/m.564.jpg?1733161265
1276,"musk, amber, animalic smells","The term ""animalic"" refers to both raw aroma materials and ""fantasy"" notes (derived from synthesis in the lab) which directly evoke a scent reminiscent of animals—either real ones, or more metaphorically, the libidinous nature of our own human animal instincts—and their primal force. In perfumery, animal notes were traditionally rendered through deer musk, castoreum, ambergris and civet cats, but nowadays, ethical concerns for these animals' welfare have rendered their use obsolete and the substitution with synthetic variants a rule. (Only ambergris is by its nature cruelty-free, being naturally expelled by the sperm whale itself in the ocean, but it's a very rare and expensive ingredient for most commercial use, so synthetics replicating its aroma are the standard practice). Musk especially has been synthesized in the lab in hundreds of variants, resulting in slightly different odor profiles for each (Galaxolide, Habanolide, Ethyl Brassylate, Allyl Amyl Glycolate etc). Amber notes are different from ambergris in that the former is a mix of resins producing a warm, sweetish and very deep scent (most often in the ""Oriental"" family), while the latter is a rather salty, subtly skin-like deep note with no great sweetness to it. A few cases of animals indirectly used for animalic notes—with absolutely no harm rendered to the animal in question—are hyrax (the petrified excrement of which is used), goat hair tincture, roasted sea shells and beeswax from beehives. Some plants, such as Angelica and Ambrette Seeds, also produce animalic-smelling compounds that replicate musk. Last but not least, perfumery makes use of ""fantasy notes,"" rendered through creative mixing of various ingredients or single synthetic reconstitution, that recall the ambience of some scents with animal inferences, such as milk, caviar, starfish, skunk cabbage, bacon, bbq cuts, leather or suede hide.more...",cheese,https://fimgs.net/mdimg/sastojci/m.579.jpg?1733161265
1277,"musk, amber, animalic smells","The term ""animalic"" refers to both raw aroma materials and ""fantasy"" notes (derived from synthesis in the lab) which directly evoke a scent reminiscent of animals—either real ones, or more metaphorically, the libidinous nature of our own human animal instincts—and their primal force. In perfumery, animal notes were traditionally rendered through deer musk, castoreum, ambergris and civet cats, but nowadays, ethical concerns for these animals' welfare have rendered their use obsolete and the substitution with synthetic variants a rule. (Only ambergris is by its nature cruelty-free, being naturally expelled by the sperm whale itself in the ocean, but it's a very rare and expensive ingredient for most commercial use, so synthetics replicating its aroma are the standard practice). Musk especially has been synthesized in the lab in hundreds of variants, resulting in slightly different odor profiles for each (Galaxolide, Habanolide, Ethyl Brassylate, Allyl Amyl Glycolate etc). Amber notes are different from ambergris in that the former is a mix of resins producing a warm, sweetish and very deep scent (most often in the ""Oriental"" family), while the latter is a rather salty, subtly skin-like deep note with no great sweetness to it. A few cases of animals indirectly used for animalic notes—with absolutely no harm rendered to the animal in question—are hyrax (the petrified excrement of which is used), goat hair tincture, roasted sea shells and beeswax from beehives. Some plants, such as Angelica and Ambrette Seeds, also produce animalic-smelling compounds that replicate musk. Last but not least, perfumery makes use of ""fantasy notes,"" rendered through creative mixing of various ingredients or single synthetic reconstitution, that recall the ambience of some scents with animal inferences, such as milk, caviar, starfish, skunk cabbage, bacon, bbq cuts, leather or suede hide.more...",civet,https://fimgs.net/mdimg/sastojci/m.104.jpg?1733161258
1278,"musk, amber, animalic smells","The term ""animalic"" refers to both raw aroma materials and ""fantasy"" notes (derived from synthesis in the lab) which directly evoke a scent reminiscent of animals—either real ones, or more metaphorically, the libidinous nature of our own human animal instincts—and their primal force. In perfumery, animal notes were traditionally rendered through deer musk, castoreum, ambergris and civet cats, but nowadays, ethical concerns for these animals' welfare have rendered their use obsolete and the substitution with synthetic variants a rule. (Only ambergris is by its nature cruelty-free, being naturally expelled by the sperm whale itself in the ocean, but it's a very rare and expensive ingredient for most commercial use, so synthetics replicating its aroma are the standard practice). Musk especially has been synthesized in the lab in hundreds of variants, resulting in slightly different odor profiles for each (Galaxolide, Habanolide, Ethyl Brassylate, Allyl Amyl Glycolate etc). Amber notes are different from ambergris in that the former is a mix of resins producing a warm, sweetish and very deep scent (most often in the ""Oriental"" family), while the latter is a rather salty, subtly skin-like deep note with no great sweetness to it. A few cases of animals indirectly used for animalic notes—with absolutely no harm rendered to the animal in question—are hyrax (the petrified excrement of which is used), goat hair tincture, roasted sea shells and beeswax from beehives. Some plants, such as Angelica and Ambrette Seeds, also produce animalic-smelling compounds that replicate musk. Last but not least, perfumery makes use of ""fantasy notes,"" rendered through creative mixing of various ingredients or single synthetic reconstitution, that recall the ambience of some scents with animal inferences, such as milk, caviar, starfish, skunk cabbage, bacon, bbq cuts, leather or suede hide.more...",civettone,https://fimgs.net/mdimg/sastojci/m.1483.jpg?1733161259
